layer,sample_idx,mse
layers.17.mlp.up_proj,0,0.05021136626601219
layers.17.mlp.down_proj,0,0.015803687274456024
layers.18.self_attn.q_proj,0,0.18664394319057465
layers.18.self_attn.k_proj,0,0.19867081940174103
layers.18.self_attn.v_proj,0,0.09167695790529251
layers.18.self_attn.o_proj,0,0.0027073200326412916
layers.18.mlp.gate_proj,0,0.06973530352115631
layers.18.mlp.up_proj,0,0.056969691067934036
layers.18.mlp.down_proj,0,0.01938839815557003
layers.19.self_attn.q_proj,0,0.18920505046844482
layers.19.self_attn.k_proj,0,0.19892537593841553
layers.19.self_attn.v_proj,0,0.09254050254821777
layers.19.self_attn.o_proj,0,0.0030123679898679256
layers.19.mlp.gate_proj,0,0.07349386066198349
layers.19.mlp.up_proj,0,0.0625348836183548
layers.19.mlp.down_proj,0,0.020725935697555542
layers.20.self_attn.q_proj,0,0.20277878642082214
layers.20.self_attn.k_proj,0,0.2323226034641266
layers.20.self_attn.v_proj,0,0.09594719111919403
layers.20.self_attn.o_proj,0,0.003655126551166177
layers.20.mlp.gate_proj,0,0.08528535813093185
layers.20.mlp.up_proj,0,0.0666554793715477
layers.20.mlp.down_proj,0,0.022994570434093475
layers.21.self_attn.q_proj,0,0.21253922581672668
layers.21.self_attn.k_proj,0,0.23470522463321686
layers.21.self_attn.v_proj,0,0.12595005333423615
layers.21.self_attn.o_proj,0,0.0040863691829144955
layers.21.mlp.gate_proj,0,0.09163228422403336
layers.21.mlp.up_proj,0,0.07438158988952637
layers.21.mlp.down_proj,0,0.025600142776966095
layers.22.self_attn.q_proj,0,0.23243042826652527
layers.22.self_attn.k_proj,0,0.24007926881313324
layers.22.self_attn.v_proj,0,0.12788283824920654
layers.22.self_attn.o_proj,0,0.006157835945487022
layers.22.mlp.gate_proj,0,0.10404857993125916
layers.22.mlp.up_proj,0,0.08153393119573593
layers.22.mlp.down_proj,0,0.030629461631178856
layers.23.self_attn.q_proj,0,0.25418463349342346
layers.23.self_attn.k_proj,0,0.26705867052078247
layers.23.self_attn.v_proj,0,0.16131342947483063
layers.23.self_attn.o_proj,0,0.004830740392208099
layers.23.mlp.gate_proj,0,0.11394664645195007
layers.23.mlp.up_proj,0,0.09030089527368546
layers.23.mlp.down_proj,0,0.035694241523742676
layers.24.self_attn.q_proj,0,0.24752283096313477
layers.24.self_attn.k_proj,0,0.26671284437179565
layers.24.self_attn.v_proj,0,0.16594216227531433
layers.24.self_attn.o_proj,0,0.0075629702769219875
layers.24.mlp.gate_proj,0,0.1263696551322937
layers.24.mlp.up_proj,0,0.09998994320631027
layers.24.mlp.down_proj,0,0.041185103356838226
layers.25.self_attn.q_proj,0,0.2810998260974884
layers.25.self_attn.k_proj,0,0.29419270157814026
layers.25.self_attn.v_proj,0,0.2072259932756424
layers.25.self_attn.o_proj,0,0.005653177388012409
layers.25.mlp.gate_proj,0,0.13940343260765076
layers.25.mlp.up_proj,0,0.11062487959861755
layers.25.mlp.down_proj,0,0.04668860882520676
layers.26.self_attn.q_proj,0,0.29269346594810486
layers.26.self_attn.k_proj,0,0.3111978769302368
layers.26.self_attn.v_proj,0,0.2164784073829651
layers.26.self_attn.o_proj,0,0.013285068795084953
layers.26.mlp.gate_proj,0,0.16249153017997742
layers.26.mlp.up_proj,0,0.12612423300743103
layers.26.mlp.down_proj,0,0.05806315317749977
layers.27.self_attn.q_proj,0,0.31639763712882996
layers.27.self_attn.k_proj,0,0.3286963105201721
layers.27.self_attn.v_proj,0,0.22726020216941833
layers.27.self_attn.o_proj,0,0.009685897268354893
layers.27.mlp.gate_proj,0,0.1723463088274002
layers.27.mlp.up_proj,0,0.13616661727428436
layers.27.mlp.down_proj,0,0.06703218072652817
layers.28.self_attn.q_proj,0,0.31820666790008545
layers.28.self_attn.k_proj,0,0.34315720200538635
layers.28.self_attn.v_proj,0,0.26035675406455994
layers.28.self_attn.o_proj,0,0.010616480372846127
layers.28.mlp.gate_proj,0,0.18483948707580566
layers.28.mlp.up_proj,0,0.1513853222131729
layers.28.mlp.down_proj,0,0.08002110570669174
layers.29.self_attn.q_proj,0,0.3089984059333801
layers.29.self_attn.k_proj,0,0.34254443645477295
layers.29.self_attn.v_proj,0,0.25765466690063477
layers.29.self_attn.o_proj,0,0.019337285310029984
layers.29.mlp.gate_proj,0,0.21295210719108582
layers.29.mlp.up_proj,0,0.1702553629875183
layers.29.mlp.down_proj,0,0.1095799058675766
layers.30.self_attn.q_proj,0,0.34409525990486145
layers.30.self_attn.k_proj,0,0.36772459745407104
layers.30.self_attn.v_proj,0,0.3001106381416321
layers.30.self_attn.o_proj,0,0.019886627793312073
layers.30.mlp.gate_proj,0,0.24493208527565002
layers.30.mlp.up_proj,0,0.2053910344839096
layers.30.mlp.down_proj,0,2.032552719116211
layers.31.self_attn.q_proj,0,0.29612210392951965
layers.31.self_attn.k_proj,0,0.3159693777561188
layers.31.self_attn.v_proj,0,0.18114207684993744
layers.31.self_attn.o_proj,0,0.08168371021747589
layers.31.mlp.gate_proj,0,0.2253081202507019
layers.31.mlp.up_proj,0,0.21824541687965393
layers.31.mlp.down_proj,0,0.378940612077713
block_0,0,4.286496186978184e-05
block_1,0,0.02559228055179119
block_2,0,0.026232117787003517
block_3,0,0.026588179171085358
block_4,0,0.02733246609568596
block_5,0,0.028238069266080856
block_6,0,0.029436828568577766
block_7,0,0.03118748404085636
block_8,0,0.034191302955150604
block_9,0,0.038389481604099274
block_10,0,0.04176777973771095
block_11,0,0.045148853212594986
block_12,0,0.04965496063232422
block_13,0,0.05561221390962601
block_14,0,0.06314782053232193
block_15,0,0.0732676237821579
block_16,0,0.0883396565914154
block_17,0,0.10421495884656906
block_18,0,0.12586431205272675
block_19,0,0.1488066017627716
block_20,0,0.17420580983161926
block_21,0,0.20341122150421143
block_22,0,0.24171586334705353
block_23,0,0.2829597592353821
block_24,0,0.3363652229309082
block_25,0,0.39147576689720154
block_26,0,0.4713406562805176
block_27,0,0.5552254915237427
block_28,0,0.6519066691398621
block_29,0,0.7858655452728271
block_30,0,2.738496780395508
block_31,0,2.551086187362671
