layer,sample_idx,mse
layers.6.mlp.up_proj,0,0.004020783584564924
layers.6.mlp.down_proj,0,0.0005243024788796902
layers.7.self_attn.q_proj,0,0.03695383295416832
layers.7.self_attn.k_proj,0,0.034887976944446564
layers.7.self_attn.v_proj,0,0.008835355751216412
layers.7.self_attn.o_proj,0,0.0001908064732560888
layers.7.mlp.gate_proj,0,0.007379784714430571
layers.7.mlp.up_proj,0,0.005170146934688091
layers.7.mlp.down_proj,0,0.0008528624312020838
layers.8.self_attn.q_proj,0,0.03754807263612747
layers.8.self_attn.k_proj,0,0.03845285624265671
layers.8.self_attn.v_proj,0,0.010767810977995396
layers.8.self_attn.o_proj,0,0.00023447544663213193
layers.8.mlp.gate_proj,0,0.008206028491258621
layers.8.mlp.up_proj,0,0.006189220584928989
layers.8.mlp.down_proj,0,0.0011307583190500736
layers.9.self_attn.q_proj,0,0.042964957654476166
layers.9.self_attn.k_proj,0,0.04526352882385254
layers.9.self_attn.v_proj,0,0.01429059263318777
layers.9.self_attn.o_proj,0,0.0002998541167471558
layers.9.mlp.gate_proj,0,0.009217845275998116
layers.9.mlp.up_proj,0,0.007298458367586136
layers.9.mlp.down_proj,0,0.0014743851497769356
layers.10.self_attn.q_proj,0,0.046202294528484344
layers.10.self_attn.k_proj,0,0.04988184571266174
layers.10.self_attn.v_proj,0,0.01974605955183506
layers.10.self_attn.o_proj,0,0.0003459084255155176
layers.10.mlp.gate_proj,0,0.01004180870950222
layers.10.mlp.up_proj,0,0.008145942352712154
layers.10.mlp.down_proj,0,0.0016559240175411105
layers.11.self_attn.q_proj,0,0.05224939063191414
layers.11.self_attn.k_proj,0,0.052881114184856415
layers.11.self_attn.v_proj,0,0.023106183856725693
layers.11.self_attn.o_proj,0,0.00043407658813521266
layers.11.mlp.gate_proj,0,0.010830194689333439
layers.11.mlp.up_proj,0,0.00915823969990015
layers.11.mlp.down_proj,0,0.001911889878101647
layers.12.self_attn.q_proj,0,0.05425820127129555
layers.12.self_attn.k_proj,0,0.061623308807611465
layers.12.self_attn.v_proj,0,0.0223543681204319
layers.12.self_attn.o_proj,0,0.00047461219946853817
layers.12.mlp.gate_proj,0,0.011269483715295792
layers.12.mlp.up_proj,0,0.009753070771694183
layers.12.mlp.down_proj,0,0.0021318611688911915
layers.13.self_attn.q_proj,0,0.056648217141628265
layers.13.self_attn.k_proj,0,0.05965762212872505
layers.13.self_attn.v_proj,0,0.021462945267558098
layers.13.self_attn.o_proj,0,0.0005594896501861513
layers.13.mlp.gate_proj,0,0.012253661639988422
layers.13.mlp.up_proj,0,0.010967263951897621
layers.13.mlp.down_proj,0,0.002791838487610221
layers.14.self_attn.q_proj,0,0.06107718124985695
layers.14.self_attn.k_proj,0,0.0664258524775505
layers.14.self_attn.v_proj,0,0.021873166784644127
layers.14.self_attn.o_proj,0,0.0006362762651406229
layers.14.mlp.gate_proj,0,0.013924255035817623
layers.14.mlp.up_proj,0,0.012576185166835785
layers.14.mlp.down_proj,0,0.003410857869312167
layers.15.self_attn.q_proj,0,0.056843824684619904
layers.15.self_attn.k_proj,0,0.06360123306512833
layers.15.self_attn.v_proj,0,0.022943688556551933
layers.15.self_attn.o_proj,0,0.0007576122297905385
layers.15.mlp.gate_proj,0,0.015587151981890202
layers.15.mlp.up_proj,0,0.014017974957823753
layers.15.mlp.down_proj,0,0.004731365479528904
layers.16.self_attn.q_proj,0,0.056353647261857986
layers.16.self_attn.k_proj,0,0.06061132997274399
layers.16.self_attn.v_proj,0,0.023720595985651016
layers.16.self_attn.o_proj,0,0.0010536458576098084
layers.16.mlp.gate_proj,0,0.01735343411564827
layers.16.mlp.up_proj,0,0.015462776646018028
layers.16.mlp.down_proj,0,0.005367307923734188
layers.17.self_attn.q_proj,0,0.05877789109945297
layers.17.self_attn.k_proj,0,0.06351776421070099
layers.17.self_attn.v_proj,0,0.026983024552464485
layers.17.self_attn.o_proj,0,0.0007693360676057637
layers.17.mlp.gate_proj,0,0.020112626254558563
layers.17.mlp.up_proj,0,0.017497031018137932
layers.17.mlp.down_proj,0,0.006105807144194841
layers.18.self_attn.q_proj,0,0.060946568846702576
layers.18.self_attn.k_proj,0,0.06530279666185379
layers.18.self_attn.v_proj,0,0.033714476972818375
layers.18.self_attn.o_proj,0,0.0008405119297094643
layers.18.mlp.gate_proj,0,0.022923512384295464
layers.18.mlp.up_proj,0,0.019296178594231606
layers.18.mlp.down_proj,0,0.007216140162199736
layers.19.self_attn.q_proj,0,0.05941195785999298
layers.19.self_attn.k_proj,0,0.06704378128051758
layers.19.self_attn.v_proj,0,0.03453117609024048
layers.19.self_attn.o_proj,0,0.0008037452353164554
layers.19.mlp.gate_proj,0,0.024331722408533096
layers.19.mlp.up_proj,0,0.0207924023270607
layers.19.mlp.down_proj,0,0.007670046295970678
layers.20.self_attn.q_proj,0,0.06381051987409592
layers.20.self_attn.k_proj,0,0.06797255575656891
layers.20.self_attn.v_proj,0,0.03379809111356735
layers.20.self_attn.o_proj,0,0.0010478562908247113
layers.20.mlp.gate_proj,0,0.025921078398823738
layers.20.mlp.up_proj,0,0.021825887262821198
layers.20.mlp.down_proj,0,0.007556184194982052
layers.21.self_attn.q_proj,0,0.06597255915403366
layers.21.self_attn.k_proj,0,0.07278689742088318
layers.21.self_attn.v_proj,0,0.044959791004657745
layers.21.self_attn.o_proj,0,0.0009400916169397533
layers.21.mlp.gate_proj,0,0.02741752751171589
layers.21.mlp.up_proj,0,0.022823521867394447
layers.21.mlp.down_proj,0,0.007710637524724007
layers.22.self_attn.q_proj,0,0.07193683087825775
layers.22.self_attn.k_proj,0,0.07467539608478546
layers.22.self_attn.v_proj,0,0.04367639869451523
layers.22.self_attn.o_proj,0,0.0015381640987470746
layers.22.mlp.gate_proj,0,0.027225015684962273
layers.22.mlp.up_proj,0,0.02238277904689312
layers.22.mlp.down_proj,0,0.007822017185389996
layers.23.self_attn.q_proj,0,0.07020825147628784
layers.23.self_attn.k_proj,0,0.0737236887216568
layers.23.self_attn.v_proj,0,0.04873748868703842
layers.23.self_attn.o_proj,0,0.0011604581959545612
layers.23.mlp.gate_proj,0,0.028709672391414642
layers.23.mlp.up_proj,0,0.023988602682948112
layers.23.mlp.down_proj,0,0.008812283165752888
layers.24.self_attn.q_proj,0,0.06793873757123947
layers.24.self_attn.k_proj,0,0.07137609273195267
layers.24.self_attn.v_proj,0,0.05044890195131302
layers.24.self_attn.o_proj,0,0.001615071319974959
layers.24.mlp.gate_proj,0,0.03071160800755024
layers.24.mlp.up_proj,0,0.02536608837544918
layers.24.mlp.down_proj,0,0.008986466564238071
layers.25.self_attn.q_proj,0,0.07358075678348541
layers.25.self_attn.k_proj,0,0.07650581747293472
layers.25.self_attn.v_proj,0,0.05773170292377472
layers.25.self_attn.o_proj,0,0.0014377168845385313
layers.25.mlp.gate_proj,0,0.03276543319225311
layers.25.mlp.up_proj,0,0.027096377685666084
layers.25.mlp.down_proj,0,0.010287486016750336
layers.26.self_attn.q_proj,0,0.07998141646385193
layers.26.self_attn.k_proj,0,0.08277682960033417
layers.26.self_attn.v_proj,0,0.06217008829116821
layers.26.self_attn.o_proj,0,0.0036542341113090515
layers.26.mlp.gate_proj,0,0.03643473982810974
layers.26.mlp.up_proj,0,0.030129458755254745
layers.26.mlp.down_proj,0,0.012393027544021606
layers.27.self_attn.q_proj,0,0.0829232856631279
layers.27.self_attn.k_proj,0,0.08369416743516922
layers.27.self_attn.v_proj,0,0.05694836005568504
layers.27.self_attn.o_proj,0,0.002468727296218276
layers.27.mlp.gate_proj,0,0.038782745599746704
layers.27.mlp.up_proj,0,0.03229891136288643
layers.27.mlp.down_proj,0,0.014876600354909897
layers.28.self_attn.q_proj,0,0.08567656576633453
layers.28.self_attn.k_proj,0,0.08555851876735687
layers.28.self_attn.v_proj,0,0.06607398390769958
layers.28.self_attn.o_proj,0,0.003022745717316866
layers.28.mlp.gate_proj,0,0.041578032076358795
layers.28.mlp.up_proj,0,0.03536948934197426
layers.28.mlp.down_proj,0,0.017391033470630646
layers.29.self_attn.q_proj,0,0.07677994668483734
layers.29.self_attn.k_proj,0,0.07931284606456757
layers.29.self_attn.v_proj,0,0.06517792493104935
layers.29.self_attn.o_proj,0,0.004052387084811926
layers.29.mlp.gate_proj,0,0.04403713718056679
layers.29.mlp.up_proj,0,0.03892318159341812
layers.29.mlp.down_proj,0,0.025383446365594864
layers.30.self_attn.q_proj,0,0.08161744475364685
layers.30.self_attn.k_proj,0,0.08394894748926163
layers.30.self_attn.v_proj,0,0.06924489885568619
layers.30.self_attn.o_proj,0,0.005103150382637978
layers.30.mlp.gate_proj,0,0.07714579999446869
layers.30.mlp.up_proj,0,0.07342793047428131
layers.30.mlp.down_proj,0,2.7946524620056152
layers.31.self_attn.q_proj,0,0.0754198506474495
layers.31.self_attn.k_proj,0,0.08086186647415161
layers.31.self_attn.v_proj,0,0.0489903949201107
layers.31.self_attn.o_proj,0,0.08115977793931961
layers.31.mlp.gate_proj,0,0.055127501487731934
layers.31.mlp.up_proj,0,0.051159534603357315
layers.31.mlp.down_proj,0,0.23963934183120728
block_0,0,1.617927227925975e-05
block_1,0,0.021164411678910255
block_2,0,0.02137170173227787
block_3,0,0.02147182822227478
block_4,0,0.02199256420135498
block_5,0,0.0223334152251482
block_6,0,0.02275388315320015
block_7,0,0.023445770144462585
block_8,0,0.024362241849303246
block_9,0,0.025609835982322693
block_10,0,0.02683066576719284
block_11,0,0.028025925159454346
block_12,0,0.029777660965919495
block_13,0,0.03244755044579506
block_14,0,0.03577849268913269
block_15,0,0.04085107520222664
block_16,0,0.04729693755507469
block_17,0,0.053971078246831894
block_18,0,0.06241316720843315
block_19,0,0.07116050273180008
block_20,0,0.08007892221212387
block_21,0,0.08887200802564621
block_22,0,0.10004153102636337
block_23,0,0.11207108199596405
block_24,0,0.12544237077236176
block_25,0,0.14018623530864716
block_26,0,0.16228434443473816
block_27,0,0.18467441201210022
block_28,0,0.21099720895290375
block_29,0,0.24643953144550323
block_30,0,2.8163883686065674
block_31,0,2.3823516368865967
